site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
2271,-,2017-10-20,21,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-20,22,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-20,23,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,0,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,1,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,2,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,3,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,5,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,6,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,7,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,8,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,9,33.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,10,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,11,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,12,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,13,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,14,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,15,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,16,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,17,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,18,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,19,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,20,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,21,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,22,-10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-21,23,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,0,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,1,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,2,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,3,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,5,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,6,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,7,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,8,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,9,27.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,10,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,11,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,12,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,13,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,14,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,15,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,16,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,17,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,18,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,19,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,20,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,21,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,22,-5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-22,23,-6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,0,-2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,1,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,2,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,3,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,4,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,5,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,6,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,7,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,8,42.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,9,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,10,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,11,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,12,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,13,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,14,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,15,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,16,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,17,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,18,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,19,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,20,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,21,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,22,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-23,23,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,0,-2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,1,-6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,2,-7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,3,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,5,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,6,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,7,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,8,40.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,9,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,10,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,11,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,12,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,13,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,14,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),3,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,15,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,16,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,17,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,18,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,19,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,20,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,21,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,22,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-24,23,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,0,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,1,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,2,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,3,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,4,-4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,5,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,6,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,7,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,8,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,10,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,11,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,12,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,13,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,14,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,15,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,16,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,17,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,18,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,19,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,20,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,21,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,22,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-25,23,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,0,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,2,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,3,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,4,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,5,-3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,6,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,7,34.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,8,27.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,9,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,10,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,11,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,12,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,13,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,14,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,15,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,16,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,17,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,18,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,19,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,20,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,21,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,22,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-26,23,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,0,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,1,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,2,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,3,-2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,4,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,5,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,6,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,7,20.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,8,45.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,9,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,10,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,11,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,12,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,13,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,14,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,15,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,16,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,17,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
2271,-,2017-10-27,18,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Ukiah-County Library,39.151111,-123.206667,H,, 
